"","state","county","GEOID","year","total_county_pop","acp_outreach","ag_rcpp","ag_reap","ag_reconnect","ag_urban_forest","airport_infrastructure_comp","airport_infrastructure_formula","airport_terminal","asap","bric","bridge","brownfield","buses","capital_investment","carbon_capture_dem","cdbg_entitlement","charge_fuel_infra","clean_hydrogen","clean_school_bus","climate_coasts","coc","crisi","culvert_restore","dac_hubs","dhs_flood","doe_battery","doe_carbon_storage","doe_grid_innovation","doe_grid_resilience","doe_hydrogen_electro","doe_rural_energy","doi_aging_infra","doi_drought","doi_rural_water","doi_water_recycle","doi_water_storage","dot_tc","elderly","epa_great_lakes","ferry_rural_comms","fhwa_carbon","fhwa_protect_comp","fhwa_stp","fhwa_tap","fra_intercity_rail","fra_rail_cross","fs_wildfire","fta_5307_5340","fta_5310","fta_5337_combined","fta_5339","fta_rail_vehicle","grrp_comp","grrp_elements","grrp_leading","hcv","home","hud_disability","hud_esg","hud_hopwa","indian_health","indian_water","infra","land_port","low_no_emission","mega","motor_carrier_safety","national_lab","natural_gas","ntia_middle_mile","ports","public_hsg","public_hsg_cap","raise","reconnect_community","rural_surface","s8_project","safe_streets","smart_grid","tribal_broadband","ttp"
"483","GA","Macon County","13193","2022-2023",13107,0,0,0,5213224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619175,2006678,0,0,0,0,0,0,0,0
"484","GA","Madison County","13195","2022-2023",29624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22563,0,0,0,0,0,0,326978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178534,141755,0,0,0,0,0,0,0,0
"485","GA","Marion County","13197","2022-2023",8450,0,0,0,5213224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486","GA","McDuffie County","13189","2022-2023",21404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177355,0,0,0,0,0,0,0,0,0,0,0,0,0,1827013,1333720,0,0,0,0,0,0,0,0
"487","GA","McIntosh County","13191","2022-2023",14217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,248631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488","GA","Meriwether County","13199","2022-2023",21080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867463,877667,0,0,0,0,0,0,0,0
"489","GA","Miller County","13201","2022-2023",5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619172,504187,0,0,0,0,0,0,0,0
"490","GA","Mitchell County","13205","2022-2023",22072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5118878,4140968,0,0,0,0,0,0,0,0
"491","GA","Monroe County","13207","2022-2023",27455,0,0,0,5213224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3510,0,0,0,0,0,0,24177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269447,0,0,0,0
"492","GA","Montgomery County","13209","2022-2023",9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158266,191968,0,0,0,0,0,0,0,0
"493","GA","Morgan County","13211","2022-2023",18832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536850,414862,0,0,0,672871,0,0,0,0
"494","GA","Murray County","13213","2022-2023",39789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97472,0,0,0,0,0,0,604185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308131,389372,0,0,0,0,0,0,0,0
"495","GA","Muscogee County","13215","2022-2023",195418,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,3293852,0,0,0,0,3220774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995202,0,0,987164,0,8030837,1195095,0,0,0,6835984,446975,0,322500,0,0,0,0,63845485,2143343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6042288,4602136,0,0,0,6519655,1000000,0,0,0
"496","GA","Newton County","13217","2022-2023",109835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628312,0,5111481,760656,0,0,0,5106764,264112,4288480,325851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5983852,400000,0,0,0
"497","GA","Oconee County","13219","2022-2023",39194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182000,0,0,0,0,0,0,2633318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","GA","Oglethorpe County","13221","2022-2023",15040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,0,0,0,0,0,0,44044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499","GA","Paulding County","13223","2022-2023",164440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034957,0,8419642,1252954,0,0,0,8413195,435114,7065104,536827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342206,0,0,0,0,0,0,4576902,160000,0,0,0
"500","GA","Peach County","13225","2022-2023",27502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84744,0,0,0,0,0,0,551634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099499,672861,0,0,0,1992195,0,0,0,0
"501","GA","Pickens County","13227","2022-2023",32002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327808,0,0,0,0
"502","GA","Pierce County","13229","2022-2023",19336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809510,0,0,0,0
"503","GA","Pike County","13231","2022-2023",18565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939,0,23907,3558,0,0,0,23885,1235,20058,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","GA","Polk County","13233","2022-2023",42251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000,621468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529294,0,207738,289621,0,0,0,1923505,160000,0,0,0
"505","GA","Pulaski County","13235","2022-2023",11185,0,0,24930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680316,0,0,162983,151973,0,0,0,0,0,0,0,0
"506","GA","Putnam County","13237","2022-2023",21906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468214,0,0,0,0
"507","GA","Quitman County","13239","2022-2023",2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","GA","Rabun County","13241","2022-2023",16859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559489,545610,0,0,0,0,0,0,0,0
"509","GA","Randolph County","13243","2022-2023",6888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022151,652807,0,0,0,0,0,0,0,0
"510","GA","Richmond County","13245","2022-2023",202178,0,0,0,0,0,0,510999,3000000,0,0,0,0,0,0,0,3505047,0,0,9875000,0,1051582,0,0,0,0,178218568,0,0,0,0,0,0,0,0,0,0,0,1343919,0,0,978104,0,7957127,1184126,0,0,0,5385405,470723,0,249077,0,0,750000,0,59378328,2242265,1236491,303755,1916052,0,0,0,0,6271325,0,0,0,0,0,0,18487247,11436890,0,0,0,11582291,0,0,0,0
"511","GA","Rockdale County","13247","2022-2023",90155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563771,0,4586426,682521,0,0,0,4581396,236942,3847293,292329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670871,627326,0,0,0,1969821,240000,0,0,0
"512","GA","Schley County","13249","2022-2023",5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","GA","Screven County","13251","2022-2023",13977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","GA","Seminole County","13253","2022-2023",8218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515","GA","Spalding County","13255","2022-2023",66043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265607,0,2160785,321554,0,0,0,2158164,111617,1812349,137708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11665958,0,0,0,0
"516","GA","Stephens County","13257","2022-2023",25934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7375602,0,0,0,0
"517","GA","Stewart County","13259","2022-2023",6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695154,390702,0,0,0,0,0,0,0,0
"518","GA","Sumter County","13261","2022-2023",29714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8695629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125352,1517630,0,0,0,8072846,0,0,0,0
"519","GA","Talbot County","13263","2022-2023",6245,500000,0,0,5213224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800961,415636,0,0,0,0,0,0,0,0
"520","GA","Taliaferro County","13265","2022-2023",1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113114,98055,0,0,0,0,0,0,0,0
"521","GA","Tattnall County","13267","2022-2023",25392,0,0,0,3157625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002518,1657621,0,0,0,0,0,0,0,0
"522","GA","Taylor County","13269","2022-2023",8126,0,0,0,5213224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","GA","Telfair County","13271","2022-2023",15871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660623,435177,0,0,0,537816,0,0,0,0
"524","GA","Terrell County","13273","2022-2023",8654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202353,642708,0,0,0,179750,0,0,0,0
"525","GA","Thomas County","13275","2022-2023",44545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083804,945985,175000,0,0,3184837,175000,0,0,0
"526","GA","Tift County","13277","2022-2023",40590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815614,2236468,0,0,0,2364699,0,0,0,0
"527","GA","Toombs County","13279","2022-2023",26947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725004,1371950,0,0,0,137490,0,0,0,0
"528","GA","Towns County","13281","2022-2023",11815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","GA","Treutlen County","13283","2022-2023",6787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993903,599581,0,0,0,0,0,0,0,0
"530","GA","Troup County","13285","2022-2023",70095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4323239,3045713,0,0,0,5120007,0,0,0,0
"531","GA","Turner County","13287","2022-2023",7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156735,1005694,0,0,0,0,0,0,0,0
"532","GA","Twiggs County","13289","2022-2023",8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","GA","Union County","13291","2022-2023",23999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352739,0,0,0,0
"534","GA","Upson County","13293","2022-2023",26329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100182,0,0,0,0,0,0,0,0,0,0,0,0,0,1656758,4075721,0,0,0,2242404,0,0,0,0
"535","GA","Walker County","13295","2022-2023",69398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181378,0,1475557,219583,0,0,0,1427664,123427,31279,83283,0,0,0,0,0,0,169162,0,0,0,0,0,0,0,0,0,0,0,1529294,0,1847060,1815667,0,0,0,0,0,0,0,0
"536","GA","Walton County","13297","2022-2023",93284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328371,0,2671381,397537,0,0,0,2670629,138119,2242701,170406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062365,2991865,0,0,0,0,0,0,0,0
"537","GA","Ware County","13299","2022-2023",35745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181398,0,0,0,0,0,0,0,0,248636,0,0,0,0,0,0,0,0,0,0,130710,0,0,0,0,0,0,0,0,0,0,0,0,0,3480378,2380552,0,0,0,542520,0,0,0,0
"538","GA","Warren County","13301","2022-2023",5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035257,875480,0,0,0,0,0,0,0,0
"539","GA","Washington County","13303","2022-2023",20316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208001,1199184,0,0,0,654817,0,0,0,0
"540","GA","Wayne County","13305","2022-2023",29959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964132,0,0,0,0
"541","GA","Webster County","13307","2022-2023",2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","GA","Wheeler County","13309","2022-2023",7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588757,482453,0,0,0,0,0,0,0,0
"543","GA","White County","13311","2022-2023",29962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","GA","Whitfield County","13313","2022-2023",104122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723207,0,0,0,0,31679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,0,0,365692,0,0,0,0,0,0,2267924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","GA","Wilcox County","13315","2022-2023",8701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232364,158568,0,0,0,576885,0,0,0,0
"546","GA","Wilkes County","13317","2022-2023",9797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879343,653123,0,0,0,1430133,0,0,0,0
"547","GA","Wilkinson County","13319","2022-2023",8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992414,0,0,0,0
"548","GA","Worth County","13321","2022-2023",20346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334343,110102,0,0,0
"549","HI","Hawaii County","15001","2022-2023",201350,0,0,70987,0,2000000,0,0,1200000,0,0,0,500000,4000000,0,0,5375987,0,0,1247500,0,1112380,0,0,0,0,0,0,0,23828429,0,0,0,0,0,0,0,0,564218,0,0,0,0,0,0,0,0,507874,0,0,0,0,0,0,0,0,54403997,0,0,0,0,0,0,74634000,0,7728894,0,0,0,0,9339239,0,0,0,0,0,0,5275221,3360000,0,0,1283897
"550","HI","Honolulu County","15003","2022-2023",979682,1090000,0,0,0,6000000,1000000,49277050,10000000,0,8329318,0,250000,0,125000000,0,15761808,0,0,1247500,17165000,26938217,0,0,0,0,0,0,0,23828429,0,0,0,0,0,0,0,0,3640787,0,0,4637059,5255908,33746340,3650422,0,0,486847,81555150,2210952,2846936,7025309,0,0,0,0,263025768,6558132,1921136,1394681,4223041,0,0,0,0,40000000,0,0,0,0,9339239,47326300,60510409,29928216,25000000,19145625,0,48374590,1670400,0,0,487812
"551","HI","Kalawao County","15005","2022-2023",436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23828429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
