"","program","percent_poc_concentration","poverty_rate_concentration","med_hh_income_concentration","pop_density_concentration","access_to_car_concentration","age_over_64_concentration","age_under_18_concentration","airports_primary_concentration","annual_vehicle_mi_per_hh_concentration","avg_hh_person_trips_concentration","bridges_concentration","bridges_poor_condition_concentration","broadband_speed_concentration","capacity_environment_concentration","capacity_housing_concentration","capacity_transport_concentration","cnw_500_concentration","commute_time_concentration","contaminated_sites_concentration","diesel_pm_concentration","docks_concentration","employment_access_index_concentration","energy_cost_hh_concentration","freq_fatal_accidents_concentration","ghg_per_acre_concentration","green_commute_concentration","hh_int_access_concentration","highway_miles_concentration","homelessness_concentration","housing_cost_burden_concentration","housing_units_concentration","hud_202_concentration","hud_hcv_concentration","hud_pbs8_concentration","hud_ph_concentration","incomplete_kitchen_concentration","incomplete_plumbing_concentration","intercity_km_concentration","overcrowded_housing_concentration","ozone_concentration","permits_concentration","pm25_concentration","pub_transit_commute_concentration","pub_transit_stops_concentration","rail_transit_km_concentration","rr_freight_route_miles_concentration","rr_incident_killed_concentration","rr_incident_number_concentration","rr_pax_route_miles_concentration","stations_elevated_concentration","stations_subway_concentration","superfund_site_concentration","transport_costs_concentration","transport_trade_jobs_concentration","vacancy_rate_concentration","water_system_violations_concentration"
"42","fhwa_protect_comp",0.28720873248134,0.576680000733059,0.133505454606637,-0.168165597938413,NA,NA,NA,NA,NA,0.151956076946159,NA,-0.135735585619426,NA,0.0256274538224113,NA,-0.0899348643508143,NA,NA,NA,NA,0.0593118646082049,NA,NA,NA,NA,NA,NA,0.0359266841229409,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252510665564251,NA,NA,NA,NA,-0.00010174970306176,NA,-0.262775934685884,-0.170137480333035,NA,NA,-0.264106470996522,NA,NA,NA,NA,-0.073153591656806,NA,NA
"43","fhwa_stp",0.0986599313354188,-0.334740728085433,-0.52966772830651,0.257256533942161,-0.0674632143368105,NA,NA,NA,-0.576088054418741,0.474272823389519,NA,NA,NA,NA,NA,0.20564403434654,NA,0.0454603537406588,NA,NA,NA,NA,NA,-0.48659253704848,NA,0.0865187680873405,NA,-0.646490866748365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237551323015845,0.208279795554352,NA,NA,NA,NA,NA,NA,NA,NA,-0.653989059773873,NA,NA,NA
"44","fhwa_tap",0.119835871193981,-0.32283891665935,-0.502045438034151,0.255718421366754,-0.0956863306606603,NA,NA,NA,-0.563303656991097,0.420748653754707,-0.770199300915238,-0.238319184746626,NA,NA,NA,0.20978748670806,NA,0.0502676490812421,-0.166734773134011,0.251751153401365,NA,NA,NA,-0.455879773253344,0.171847054610674,0.0375631747507894,NA,-0.656249164076507,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0614094519563309,NA,0.353374453124319,NA,0.421037428190895,0.191785535931146,0.185539743844288,0.271057539483411,NA,NA,NA,NA,0.177280996313136,0.0417857988420414,NA,NA,NA,NA,NA
"45","fra_intercity_rail",1.29177668204705,0.843710724668957,-0.195937271027144,1.13560637807201,1.10348260996104,NA,NA,NA,-0.396723023169135,0.0414704649447848,NA,NA,NA,NA,NA,1.64172123612351,NA,0.913570388288673,NA,NA,NA,NA,NA,0.0126117867763622,NA,1.3063830044397,NA,1.23155588299836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48069625396029,-0.657678328438253,-0.650890650682871,-0.646836349505133,0.351545070155819,NA,NA,NA,-0.492510402203932,1.06719954658471,NA,NA
"46","fra_rail_cross",0.0318653174642287,-0.156257395225268,0.141300436634858,-0.236385133274576,NA,NA,NA,NA,NA,0.501588313979538,NA,NA,NA,NA,NA,-0.74033214215184,NA,NA,NA,NA,NA,NA,NA,-0.451550104796146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.420807799238255,1.00167250504623,0.989295470694929,1.26996901359381,0.53510678902305,NA,NA,NA,NA,NA,NA,NA
"47","fs_wildfire",-0.630493732186255,1.56280494837873,1.42158073059325,-0.997640015958014,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878179263599201,NA,NA,NA,NA,NA,-0.946145590917716,NA,NA,NA,NA,-0.955392323164014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92555711987798,NA,-0.915070593964019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","fta_5307_5340",0.0109707518833575,-0.51461646716392,-0.633081100411168,0.423819399404384,0.200605958553341,NA,NA,NA,-0.66006613295043,0.856623211392321,NA,NA,NA,NA,NA,0.0695905286780532,NA,0.629452500043852,NA,NA,NA,-0.801666445089778,NA,NA,NA,0.810353180179849,NA,-0.587739882153412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0036644684331,0.125636888625636,NA,NA,NA,NA,NA,NA,NA,NA,-0.727271940112588,NA,NA,NA
"49","fta_5310",0.0830049628932512,-0.351274863135226,-0.480128892392718,0.190368222352302,NA,-0.29805478498951,NA,NA,-0.638115090035605,0.362937557802229,NA,NA,NA,NA,NA,0.140848457738181,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113077002121794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288654914297472,0.17362419371417,NA,NA,NA,NA,NA,NA,NA,NA,-0.666196095674208,NA,NA,NA
"50","fta_5337_combined",0.11369279897042,-0.778928263396925,-0.85751638866121,0.954189461466723,0.52086740161938,NA,NA,NA,-0.809560623758902,1.35274257525741,NA,NA,NA,NA,NA,-0.066457659158949,NA,1.11932327311397,NA,NA,NA,-0.959376961151923,NA,NA,NA,1.71134465745882,NA,-0.506103709350594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9978523581547,0.15777039463039,2.0470818014574,NA,NA,NA,NA,NA,NA,NA,-0.977135227249179,NA,NA,NA
"51","fta_5339",0.268642315720067,-0.450817130587384,-0.6371651745918,0.372787297602263,NA,NA,NA,NA,-0.689097410268495,0.554351761638758,NA,NA,NA,NA,NA,0.145199765426067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424436221118667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645508168226576,0.285355447161785,NA,NA,NA,NA,NA,NA,NA,NA,-0.759487181623757,NA,NA,NA
"52","fta_rail_vehicle",0.071206018560382,0.363793223405249,0.374611612332737,1.22008943506212,NA,NA,NA,NA,NA,0.0225581193423185,NA,NA,NA,NA,NA,0.76608131087884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16868281375421,1.65706611705092,-0.688376114036407,NA,NA,0.347192151694281,NA,NA,NA,NA,NA,NA,NA
"53","grrp_comp",1.01199367696449,2.71048108219532,2.0934129803854,0.729468478427863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.327681223320697,NA,NA,NA,NA,0.738739429003594,NA,NA,0.0948279116725201,NA,0.563062720973751,NA,NA,NA,NA,-0.830074486592759,-0.843371838256532,1.14363662276556,2.12545530651961,2.62721864689972,1.17767339035806,NA,NA,NA,NA,-0.0422193063610969,NA,-0.396732060155344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","grrp_elements",-0.0463733736675401,0.165691148246169,0.144891192605067,0.960185141009069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13232417031085,NA,NA,NA,NA,0.776666499207612,NA,NA,0.38776339152518,NA,0.20753568956304,NA,NA,NA,NA,-0.267079743633205,-0.26596658657985,1.50874023609513,0.99542716715444,1.54833317572621,1.09068077704972,NA,NA,NA,NA,0.0420342968696672,NA,0.0625554843132041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","grrp_leading",-0.214828495098226,-0.0955041775724079,-0.505888344323238,0.276943277483891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.253275119258578,NA,NA,NA,NA,-0.1407958363179,NA,NA,0.409253715613028,NA,0.197998998650401,NA,NA,NA,NA,-0.279761729846852,-0.911131843493478,0.482580490202704,1.80120573548111,2.07990300336169,0.593016478764457,NA,NA,NA,NA,-0.313078734212297,NA,-0.000399370281022438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","hcv",0.608616843447697,0.0981633042226575,-0.277641174368459,0.853714662237683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26656715390291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77553771333353,0.182122618980482,0.147080021721154,NA,1.02620985606733,NA,NA,-0.287703805585275,-0.358586079366816,NA,0.491546627997196,NA,-0.189991991932642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.383128847166659,NA
"57","home",0.590955569753008,0.206576687198819,-0.152772791617893,0.835851332924478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.147975213618611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391742050272144,0.343047111851678,0.181952379999271,NA,NA,NA,NA,-0.163363439063169,-0.335506615539013,NA,0.497677262485041,NA,-0.131711503642434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.411429683240648,NA
"58","hud_disability",-0.0573073033313877,0.130564248565002,0.0575646479430811,0.4013876941499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105252124622605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145199709001613,-0.0172646545946242,-0.316128179463625,0.693770238621684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","hud_esg",0.775427858895933,0.367864599632669,-0.0729936062374564,1.30533697047728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0910906445698362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494556887024406,0.227482469987752,0.0984752176384529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","hud_hopwa",1.23359784141552,0.442780327736289,-0.0988387487890542,1.32020814852335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.282750612457458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558519268541653,0.453603354469978,-0.122326278402563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","indian_health",2.02698192240663,2.35714812150289,1.48625818757444,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55405109225834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786745940075133,-0.920948707733028,-0.983698383733187,-0.913586558363193,0.430557940406712,2.7111919737949,2.87440142979234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8503777397613
"62","indian_water",-0.258412455341891,2.59555254480231,2.52556004598092,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64970099284492,NA,NA,NA,NA,2.64071603606156,NA,NA,NA,NA,NA,NA,NA,NA,2.05648802954158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.263080881995199,NA,NA,NA,NA
"63","infra",-0.500402187636643,0.156103409808677,0.267700600726655,-0.509232891393971,NA,NA,NA,NA,-0.0586746032506992,-0.629552343075889,NA,NA,NA,NA,NA,-0.64389180521213,NA,NA,NA,NA,NA,NA,NA,0.183028502192048,NA,NA,NA,0.580348557355756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734046004574799,NA,NA,NA,NA,NA,NA,0.0195995704039302,NA,NA,NA
"64","land_port",0.772160200160016,0.946563220352405,1.99799960414153,-1,NA,NA,NA,NA,0.786305740641663,NA,0.925940884605156,-0.224737484839049,NA,NA,NA,-0.660373686713589,NA,-0.985909896681655,NA,-1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.083371381525129,NA,-0.744605750538575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
"65","low_no_emission",0.302246918372267,0.027743906897991,-0.352131616767158,0.530923791491576,0.444703885831378,NA,NA,NA,-0.691901902243629,0.214024219794379,NA,NA,NA,-0.119150586756028,NA,0.121183028361087,NA,NA,NA,0.282805332881018,NA,-0.765951133491823,NA,NA,0.411806594435611,0.937964255744219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121658278151136,NA,-0.0748779334528462,0.744711741985775,0.560843536392732,NA,NA,NA,NA,NA,NA,NA,NA,-0.671457044776029,NA,NA,NA
"66","mega",-0.485873537531462,0.628455136416972,-0.355282304739888,0.941543616949039,0.896445132307517,NA,NA,NA,-0.625155738601965,-0.867527930830179,NA,0.338308155461307,NA,NA,NA,-1,NA,0.649941648965869,NA,1.37764270573398,1.44263087008588,-0.42017706472337,NA,-0.283760987902562,-0.474537587526876,0.629715434530019,NA,0.57679398491575,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222649352295934,NA,0.0846833322357901,NA,0.541522885149249,0.512321894169744,0.0510970185493715,0.56105414875249,-0.285520029250011,-0.0971092422843254,0.110904192968395,0.248389075330456,0.529066223119771,0.497137704596417,NA,-0.283830347860877,0.802146594169647,NA,NA
"67","motor_carrier_safety",-0.24267270415528,-0.0746339056188225,0.808097293473685,-0.610232312526857,-0.422435388196314,NA,NA,NA,0.300502978639036,0.337725010553184,NA,NA,NA,NA,NA,-0.442092222976033,NA,-0.444496878161735,NA,NA,NA,NA,NA,0.170928893167784,NA,NA,NA,0.650171787885991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","national_lab",-0.157141039319006,-0.85988014094857,-0.74854562348184,-0.138349319407704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374336346251088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","natural_gas",-0.221169998782076,0.982272094777641,0.809035834436894,-0.204849181581108,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12657088901297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","ntia_middle_mile",-0.0127156957417273,0.424096599084004,0.586873439917489,-0.791718900598911,NA,NA,NA,NA,NA,NA,NA,NA,1.65154621564135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28571584301271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","ports",0.129135566508312,-0.218517505795654,0.0111719717356473,0.22890976295273,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.369418909331905,NA,-0.261423016228883,0.714473872745452,NA,NA,NA,2.0002735272952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","public_hsg",0.73948790463054,1.02733008863123,0.532072309429545,1.20290614241463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.592252897046694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73691602010315,0.223071869810036,-0.234256738858535,NA,NA,NA,2.03299622056004,0.443902589151769,0.340416316228955,NA,0.433824146311354,NA,0.184278784601637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199803858307132,NA
"73","public_hsg_cap",0.514819465489784,0.99286238428964,0.607421266514653,0.902906878978607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.604672152571113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564463841054705,0.223845600848332,-0.248910428859263,NA,NA,NA,1.98883003166098,0.517740117635995,0.414991694416624,NA,0.396130387907702,NA,0.244599999456118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33851073198292,NA
"74","raise",0.0687768088293153,0.371430537351829,0.335332029713552,-0.137016902905711,NA,NA,NA,NA,-0.0103888179307534,-0.39279061884595,NA,NA,NA,-0.106599982832762,NA,-0.302188627058651,NA,-0.390482913809601,NA,NA,NA,0.305992829274311,NA,0.166309343168221,NA,0.267889869830993,NA,0.388498251895432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105339396461487,0.489387819031231,NA,NA,NA,NA,NA,NA,NA,NA,0.109116895922404,NA,NA,NA
"75","reconnect_community",0.262031383934756,0.151373322664644,-0.293772136279374,1.27663475829562,NA,NA,NA,NA,NA,-0.599084709568229,NA,NA,NA,NA,NA,-0.0682949658379411,NA,NA,NA,NA,NA,-0.724262532293479,NA,NA,NA,1.32548138297685,NA,-0.347516458199718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34221192534118,1.76594979775032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","rural_surface",-0.276887381240464,0.524129790321715,0.454399186739568,-1,NA,NA,NA,NA,1.80457780484366,-0.0673563897570063,NA,NA,NA,NA,NA,0.00128531415214805,NA,NA,NA,NA,NA,NA,NA,1.08531773636606,NA,-0.70226137077325,NA,0.98417321992433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.865813872149303,-0.359818792241621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","s8_project",0.227018715416592,0.298597155787539,-0.20613853595389,1.12636153294234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.252137228194579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614607599089991,0.0373664212891223,-0.17770333254871,NA,NA,1.21080615262361,NA,-0.121488544719771,-0.20541361904836,NA,0.309019035257208,NA,0.045950393809199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117265388324703,NA
"78","safe_streets",0.343828178385583,0.197945795690542,-0.13595754337516,0.558555020892504,0.642516443998493,NA,NA,NA,-0.492723231125659,NA,NA,NA,NA,NA,NA,-0.092622011148624,NA,NA,NA,NA,NA,NA,NA,-0.188804346884238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820917123242231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","smart_grid",-0.757834869373083,-0.498561014029977,-0.712304359926611,-0.237398726668117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.166457219403919,NA,NA,0.186258408920048,NA,-0.14509639182636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.541743854967443,NA,-0.102617514627114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","tribal_broadband",0.360849861719967,1.35507473418899,1.19838424064597,-1,NA,NA,NA,NA,NA,NA,NA,NA,2.3996276119925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1197856794322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","ttp",0.241581560839778,1.49353909576686,1.55793597856915,-0.999996711837174,NA,NA,NA,NA,2.23136155797663,0.553815983810485,NA,NA,NA,NA,NA,-0.605114869602711,NA,NA,NA,NA,NA,NA,NA,1.51687089169518,NA,-0.023506711937839,NA,0.799720776993046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.914462782193583,-0.771420394455366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
