"","bucket","level","acp_outreach_per_1k_median","ag_rcpp_per_1k_median","ag_reap_per_1k_median","ag_reconnect_per_1k_median","ag_urban_forest_per_1k_median","airport_infrastructure_comp_per_1k_median","airport_infrastructure_formula_per_1k_median","airport_terminal_per_1k_median","asap_per_1k_median","bric_per_1k_median","bridge_per_1k_median","brownfield_per_1k_median","buses_per_1k_median","capital_investment_per_1k_median","carbon_capture_dem_per_1k_median","cdbg_entitlement_per_1k_median","charge_fuel_infra_per_1k_median","clean_hydrogen_per_1k_median","clean_school_bus_per_1k_median","climate_coasts_per_1k_median","coc_per_1k_median","crisi_per_1k_median","culvert_restore_per_1k_median","dac_hubs_per_1k_median","dhs_flood_per_1k_median","doe_battery_per_1k_median","doe_carbon_storage_per_1k_median","doe_grid_innovation_per_1k_median","doe_grid_resilience_per_1k_median","doe_hydrogen_electro_per_1k_median","doe_rural_energy_per_1k_median","doi_aging_infra_per_1k_median","doi_drought_per_1k_median","doi_rural_water_per_1k_median","doi_water_recycle_per_1k_median","doi_water_storage_per_1k_median","dot_tc_per_1k_median","elderly_per_1k_median","epa_great_lakes_per_1k_median","ferry_rural_comms_per_1k_median","fhwa_carbon_per_1k_median","fhwa_protect_comp_per_1k_median","fhwa_stp_per_1k_median","fhwa_tap_per_1k_median","fra_intercity_rail_per_1k_median","fra_rail_cross_per_1k_median","fs_wildfire_per_1k_median","fta_5307_5340_per_1k_median","fta_5310_per_1k_median","fta_5337_combined_per_1k_median","fta_5339_per_1k_median","fta_rail_vehicle_per_1k_median","grrp_comp_per_1k_median","grrp_elements_per_1k_median","grrp_leading_per_1k_median","hcv_per_1k_median","home_per_1k_median","hud_disability_per_1k_median","hud_esg_per_1k_median","hud_hopwa_per_1k_median","indian_health_per_1k_median","indian_water_per_1k_median","infra_per_1k_median","land_port_per_1k_median","low_no_emission_per_1k_median","mega_per_1k_median","motor_carrier_safety_per_1k_median","national_lab_per_1k_median","natural_gas_per_1k_median","ntia_middle_mile_per_1k_median","ports_per_1k_median","public_hsg_per_1k_median","public_hsg_cap_per_1k_median","raise_per_1k_median","reconnect_community_per_1k_median","rural_surface_per_1k_median","s8_project_per_1k_median","safe_streets_per_1k_median","smart_grid_per_1k_median","tribal_broadband_per_1k_median","ttp_per_1k_median","acp_outreach_per_1k_funded_median","ag_rcpp_per_1k_funded_median","ag_reap_per_1k_funded_median","ag_reconnect_per_1k_funded_median","ag_urban_forest_per_1k_funded_median","airport_infrastructure_comp_per_1k_funded_median","airport_infrastructure_formula_per_1k_funded_median","airport_terminal_per_1k_funded_median","asap_per_1k_funded_median","bric_per_1k_funded_median","bridge_per_1k_funded_median","brownfield_per_1k_funded_median","buses_per_1k_funded_median","capital_investment_per_1k_funded_median","carbon_capture_dem_per_1k_funded_median","cdbg_entitlement_per_1k_funded_median","charge_fuel_infra_per_1k_funded_median","clean_hydrogen_per_1k_funded_median","clean_school_bus_per_1k_funded_median","climate_coasts_per_1k_funded_median","coc_per_1k_funded_median","crisi_per_1k_funded_median","culvert_restore_per_1k_funded_median","dac_hubs_per_1k_funded_median","dhs_flood_per_1k_funded_median","doe_battery_per_1k_funded_median","doe_carbon_storage_per_1k_funded_median","doe_grid_innovation_per_1k_funded_median","doe_grid_resilience_per_1k_funded_median","doe_hydrogen_electro_per_1k_funded_median","doe_rural_energy_per_1k_funded_median","doi_aging_infra_per_1k_funded_median","doi_drought_per_1k_funded_median","doi_rural_water_per_1k_funded_median","doi_water_recycle_per_1k_funded_median","doi_water_storage_per_1k_funded_median","dot_tc_per_1k_funded_median","elderly_per_1k_funded_median","epa_great_lakes_per_1k_funded_median","ferry_rural_comms_per_1k_funded_median","fhwa_carbon_per_1k_funded_median","fhwa_protect_comp_per_1k_funded_median","fhwa_stp_per_1k_funded_median","fhwa_tap_per_1k_funded_median","fra_intercity_rail_per_1k_funded_median","fra_rail_cross_per_1k_funded_median","fs_wildfire_per_1k_funded_median","fta_5307_5340_per_1k_funded_median","fta_5310_per_1k_funded_median","fta_5337_combined_per_1k_funded_median","fta_5339_per_1k_funded_median","fta_rail_vehicle_per_1k_funded_median","grrp_comp_per_1k_funded_median","grrp_elements_per_1k_funded_median","grrp_leading_per_1k_funded_median","hcv_per_1k_funded_median","home_per_1k_funded_median","hud_disability_per_1k_funded_median","hud_esg_per_1k_funded_median","hud_hopwa_per_1k_funded_median","indian_health_per_1k_funded_median","indian_water_per_1k_funded_median","infra_per_1k_funded_median","land_port_per_1k_funded_median","low_no_emission_per_1k_funded_median","mega_per_1k_funded_median","motor_carrier_safety_per_1k_funded_median","national_lab_per_1k_funded_median","natural_gas_per_1k_funded_median","ntia_middle_mile_per_1k_funded_median","ports_per_1k_funded_median","public_hsg_per_1k_funded_median","public_hsg_cap_per_1k_funded_median","raise_per_1k_funded_median","reconnect_community_per_1k_funded_median","rural_surface_per_1k_funded_median","s8_project_per_1k_funded_median","safe_streets_per_1k_funded_median","smart_grid_per_1k_funded_median","tribal_broadband_per_1k_funded_median","ttp_per_1k_funded_median"
"11","poverty_rate_bucket",1,0,0,0,0,0,0,221.789389330968,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.27205574158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.17617934868,0,0,696.406599230686,0,0,0,0,0,0,5636.05719303282,0,0,0,0,0,0,0,51700.6281596414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4825.77204707682,7203.41688181297,0,0,0,37671.5250646752,1138.9842044969,0,0,0,366.838665088771,22263.6023357925,763.233213803994,62211.5188675812,4529.29854200885,811.353305841684,10357.6489533675,17103.5173363375,8768.6080590228,15265.0421141599,981.641032122417,1935.56797965704,24001.3920807407,55288.3017874839,2721850.2360233,11065.9948712392,3749.21154097063,NA,10753.3712045591,17520.9915054069,6898.02780179924,14856.8974973299,9493.18765695811,NA,257872.538363546,30485.906537516,13622.6354098857,249134.803819372,74143.8921383259,5189.92156682024,1794.1091958008,44990.5294935416,892.780720055636,68812.8409454475,15624.0043800234,19536.1439898752,416.350744805282,3435.46450274735,NA,29408.8653000481,3376.85459641292,13181.0928491888,29130.5805112858,3218.59627320494,116634.233603491,919.048487338733,1084.10123837718,39743.0812517908,1795.54984557589,20876.693481485,2091.03655171524,38211.4026640989,4119.62738794202,279.056543833806,2119.12304792848,109161.610992887,5099.45342001436,1460.70560035248,824.104969031966,2712.24534832242,4530.7303849954,NA,34147.9089357224,NA,25338.7639022904,2997438.55250967,141.90867163347,68381.1984938009,22187.5976431005,10191.6399365251,11284.8189713561,11082.5383121088,11601.8987611222,25518.4845694828,12796.928873662,2479.81874329231,41689.0984270056,3423.71952889619,5724.85531871975,1165.7638935878,3326.82874354561
"12","poverty_rate_bucket",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321.85034009791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.857312877532,0,0,712.303922229051,0,0,0,0,0,0,7630.00398231332,0,0,0,0,0,0,0,64155.9848882072,0,9.03111809168548,0,0,0,0,0,0,0,0,0,0,0,0,0,7719.15872239784,6449.60487280907,0,0,0,36625.6143575586,659.126072094463,0,0,0,233.194924372554,67994.1422817716,1020.5126366168,29662.6985159134,4086.99359460551,4799.14442156675,9503.92571170864,9540.28113633508,7378.33989333456,43816.8293757867,25370.7766810324,2168.76458494183,9200.4614951486,20784.8453104708,NA,11250.0830982322,12279.827674714,39794.4113158958,24155.3279315089,12435.9571495109,6721.75982922002,39117.6075162463,7388.38467991836,NA,2525.29603409982,484258.399923276,NA,36107.5112404126,NA,6158.57904942782,19404.6082773971,78140.0799197243,581.935728123499,NA,6667.10051114953,NA,1194.2479399223,2501.872074883,NA,5205.70867077985,3518.00538457323,6383.20658164213,27494.6199099683,3070.95432093673,1461719.69652364,5475.90860969288,1086.35079469454,29746.7919743064,1834.10035307487,5365.95194346412,1914.60751465837,69948.5345550393,6471.04119979375,485.015597726532,3570.8840116168,79777.0825816386,5111.15153250663,1316.2307097862,808.937335393533,5733.48426256236,21816.2652526733,23.4422316434501,54985.0627475986,841812.125734879,15386.2862935341,NA,104.572979768858,43245.846702801,7799.90437317239,14328.5385176019,32076.8269510653,15255.8619002691,16594.6792916218,23458.4795201301,3142.37793022278,170638.549338137,38757.6407101069,2033.77805865885,9510.42472098462,2528.29388951093,1714.07958843669
"13","poverty_rate_bucket",3,0,0,0,0,0,0,632.048313847469,0,0,0,0,0,0,0,0,3233.70202636029,0,0,0,0,2055.64124845328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.16031858432,0,0,1152.04040109286,0,0,0,0,0,0,8597.36163419921,0,0,0,0,0,0,0,72018.6800330357,0,221.317571430207,0,0,0,0,0,0,0,0,0,0,0,0,0,8814.76776428267,8529.6139957545,0,0,0,38155.6629238288,824.708258427962,0,0,0,277.589462457259,19791.6658520711,457.256888097315,94584.4332075198,2777.95245069636,1128.40810443019,6874.95317230306,9164.79663666891,19525.6762959788,6308.65846215243,85012.5141655764,1539.96833825097,11903.6961850493,20997.3196897436,109606.844924482,11068.4980933068,5172.51345134123,841996.265851985,19914.6145591808,2637.00945429833,4679.91526303797,16178.512559514,14107.0579440877,NA,1493.13955394277,NA,10364.2400552559,679650.719342316,16413.8846363249,4853.83036556277,NA,5649.82118589573,1614.83994064024,282395.952506132,50214.1480167094,NA,221.901785857329,2901.36227878689,146.226722135004,NA,3549.55084265737,912.160725813318,27648.3678400217,3396.8287140671,175810.357587967,1830.66505865845,2752.6033581432,34626.8295044503,1936.90285286516,3791.67494058686,1985.79032701053,41853.9246401316,3636.4378206705,494.014367319557,6366.05167235314,107611.050767183,5139.89971531485,1311.9199365542,1034.11820529136,3522.81922799982,51749.7857034808,NA,59374.0043406651,NA,13223.0768296389,61312.2763765454,96.2365561134567,33432.4984773918,1895.98053904927,17377.4060282703,6939.73656143147,18145.7054995597,17139.4590839629,25376.8029826653,4427.62066452491,162939.497055645,38328.2499317446,2747.62894589727,18690.8647766205,13792.8497866706,4601.88778070365
"14","poverty_rate_bucket",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866.78781611044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.87313790871,0,0,40.8376198574752,0,0,0,0,0,0,314.982210166626,0,0,0,0,0,0,0,64902.7102951394,0,326.21003131065,0,0,0,0,0,0,0,0,0,0,0,0,0,10889.7885067925,9407.10222249448,0,0,0,36784.7351775086,250.04910142446,0,0,0,342.774514858843,4704.58103942565,2876.55900763849,49412.5136566098,3729.97278888933,628.590491943926,3702.27230203114,8413.16919285204,15064.0663767284,8652.95940817555,84.9049215883973,1868.54106853256,4883.03498220148,6450.68963542458,NA,11198.4903944089,12437.5336761562,NA,24285.2627042897,1622.04298063817,6657.28253561118,14241.1429689661,12508.5256085193,NA,4136.14766310433,151520.747908394,952.956689267363,132698.847815343,15801.1397044624,16035.3373659779,NA,24593.0439528986,18588.9602230675,17284.5310361039,13052.4637625447,10757.50012909,612.880037562275,3664.30558643601,34531.1644280934,1443.08127530622,3487.8152970714,6174.01115112726,27112.9876736798,3593.63239961507,386601.842165514,9325.30043298493,8743.84475681717,26199.8831656883,2018.21908565946,1267.72850205142,2002.1443529648,19282.8490388077,NA,1053.72089982198,24322.7926457604,87070.4725980197,5677.98114254021,1221.11735926068,920.354172271948,4084.26091466485,2396.69195804581,22.1063640973631,38628.0935186348,311254.980079681,11185.4219948849,15168.6001193049,92.7988216952201,9910.92626405843,3407.62744240137,7567.39127884531,8912.81774372328,20500.209211805,15277.5960734252,37531.9021167993,4612.88892419742,474526.721790506,38384.2703198515,2499.50591723701,14873.4902855093,1569.78340858729,2657.76310207232
"15","poverty_rate_bucket",5,0,0,0,0,0,0,155.930535713293,0,0,0,0,0,0,0,0,6967.31868996713,0,0,0,0,3175.26370686752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.20375332941,0,0,2192.63664583021,0,0,0,0,0,0,18457.530900218,0,0,0,0,0,0,0,84525.2495231668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11633.4724098929,10299.9854184646,0,0,0,40935.5270104846,657.043720358454,0,0,0,243.357310525518,16078.3672608375,595.875482243205,61037.5790174283,3518.89523841289,4887.39443228026,5999.5472039846,11051.482224796,3896.47646503862,55044.6698977514,133890.247811162,2285.39041324429,9221.57644556711,12785.1053663934,795922.675817789,13944.0198937568,7475.30749671655,636227.021706793,8439.24595703594,145.630807880818,6320.40802006771,5490.14624284521,10146.99999103,NA,7597.90079613532,899178.187968297,4663.24350507835,NA,118343.327539111,18529.7393050977,54329.4334044447,44713.2810249937,18892.1293886169,NA,3969.09778475209,NA,547.243812259278,3752.74865486695,5997.46883761092,378.471711548239,3513.1861436662,864.783316360843,28075.8969769223,3273.69586429982,499523.427488477,3869.23212697342,2462.11101170831,33256.902249032,1992.70285816212,12800.7691833314,2407.89024610105,37507.2938683259,NA,25.1028932118601,2316.21741313721,95611.4204279234,6612.53745965883,1225.67000318887,1158.80754694973,3087.2344411804,2100.48616625473,NA,258185.515864961,1068861.39539855,9087.91516348852,85329.2857135687,573.886249839517,311896.194706052,16997.7346434899,12367.0367049889,8261.6404095269,18116.1081179801,14689.4418642992,39191.2389912673,14111.8023838187,969.694237542137,42626.4589649043,2636.85265267377,14270.4553844531,16808.5758912451,6376.44400297989
"16","poverty_rate_bucket",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.1558472412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204305743545215,0,0,0,0,0,0,0.510764358863039,0,0,0,0,0,0,0,43585.5794311266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18715.3890123849,16605.9825345584,0,0,0,36098.3946630207,434.803876276557,0,0,0,1085.2915092994,39483.1317920911,1017.45769579671,79289.9062703395,5400.48914875731,4519.43555426427,5200.29467916441,10802.0232189489,NA,12146.3850783026,581598.975445364,3892.22623231076,35791.6252793643,198896.35397505,6687.66888421291,11477.4246652346,3290.96665364317,1609766.77859912,30659.0291476543,3022.68612900285,6207.20229971203,23210.5221359895,62375.2931448169,NA,13767.1907102877,1093040.66574026,292065.195521661,NA,46529.1557282677,50457.2321778061,55782.7151678781,74295.0707722871,NA,NA,1260.97713215684,NA,2688.97992755572,2590.56770803587,NA,3215.02057613169,2916.34271120414,5764.51938319643,25268.398256134,3095.40702653335,NA,92353.1599116861,1985.46791084937,24348.6999120713,1821.64946993482,820.757217135604,1431.13217493453,NA,NA,1458.36938746541,109525.246937062,65527.9325942085,5864.67507382448,1291.83678926955,1066.67566989389,4091.7597364737,5917.7557855506,NA,250090.456921838,2649436.10509166,12366.7390666047,NA,1239.06916754428,NA,17535.8416354116,19423.5613959021,345673.656956174,25054.0129773868,21309.2108146552,22603.8468231929,15923.5928985188,4173.08479391371,40119.0063936647,1690.24335899785,12041.6618363954,74140.1330640371,19578.0204945696
"17","poverty_rate_bucket",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.4915026306063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51113.5700820173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14932.3395917078,15259.5976006325,0,0,0,34557.5610002075,0,0,0,0,2317.34028405936,73167.8789152827,1453.843273326,71630.4557330706,4814.74776499409,3336.17702708499,4281.66806480567,8863.05480445822,NA,27870.4707726343,1734.91634811675,2220.9614551754,4203.94501641968,NA,131781.748014243,9375.04654466219,17422.1608893693,1631537.17259018,32311.9682632752,29761.4269586199,3263.73233999846,13374.1230679126,70949.7235301762,2859580.30892999,17367.1605797322,1071926.2514739,100922.476777825,NA,36685.239166042,31526.5755158215,24392.549839117,51865.3575318473,70564.9432437534,6550.31845464887,NA,70003.9291836641,2554.56269453549,3360.18930354031,3978.28760199566,NA,3435.83218063767,56501.7083037953,29359.6813971863,3759.53833297476,NA,1597.34305508033,15266.6638588126,23872.0861810342,1915.98439609479,2529.35366901287,1334.54269149622,NA,111628.932386341,1202.07223651069,32689.4924600975,87176.6277076769,6008.02764416724,1300.2410745035,1038.89435512993,3478.65192028536,2775.68631831765,51.6635352897512,134452.843935768,NA,16907.0102074942,429795.619703978,172.491719305754,33041.3032811666,54177.324578543,29159.3421513834,67062.2520721945,25005.2064057087,22990.6176315673,28620.5154344773,23151.3859480734,15270.9792520153,35943.9259855189,1715.54644143803,21367.308406554,76505.4708441359,12964.055016039
"18","poverty_rate_bucket",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.11146328579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278.30356119944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69568.9384627648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24667.6092514819,20227.2152700211,0,0,0,34675.6972399837,790.793347381059,0,0,0,1143.7727073424,20683.6009553082,761.274088401748,66703.1520930565,10572.2198967622,2663.14146664055,3836.69840817663,8100.14951120385,NA,41281.4667902452,785739.841513616,3800.22953386385,36063.7056951737,56249.0309300556,27914.4852831826,9799.09195572569,16569.4669524154,354514.793806531,66320.972165715,13555.8316311678,5124.64655852991,24722.9699416779,6215.7676128858,NA,17966.3908534046,279953.639677269,118475.316834971,NA,136207.870892902,23827.2125490625,168639.906274296,146862.889336624,172098.391422612,NA,NA,159287.667550713,1921.1089781453,3244.70718994328,102.916403453359,18982.1797486132,3386.41834278487,12028.1055727208,30200.3446733148,3426.34242143535,NA,NA,11182.8886376933,26919.2536673727,1889.11699179142,5774.10113940832,1507.14479925078,NA,35872.7470449203,5700.34430079577,NA,81558.034607561,6190.0943691999,1519.97635198208,1164.74918429247,10087.8463337044,8071.84363444268,NA,203039.132366108,874313.978819167,16661.5083944459,NA,396.004396456973,198002.198228486,21078.6165822437,15914.7813227496,263475.609766703,28767.7029612297,23930.0649578484,39545.202323905,2005.10739679113,9652.17543856609,36468.600420115,2261.14651987397,NA,23595.4541513897,33172.7889676233
"19","poverty_rate_bucket",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.040041028664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60314.0776701618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29966.0159498421,26707.6464426188,0,0,0,38049.8072298228,89.640072698099,0,0,0,2224.36524453055,29152.9144566993,4361.20059998603,158297.665238747,13037.1297455152,4422.72395568431,5735.3265993266,7170.23966778563,NA,51153.3665627553,3305.27400202047,4852.70636113054,4702.39013673669,NA,NA,10570.8202083512,13998.427638298,949536.01051162,28625.9541984733,14734.106357457,3861.12137940726,66359.138047138,40190.7406999214,NA,11961.8354026583,1530796.4199867,133571.466386117,NA,5533.1862814857,98708.2099480709,NA,15919.4020911408,77739.859028024,NA,24952.4121853323,127895.461903596,6063.00583052658,3445.55508889822,NA,NA,3184.46013532543,7550.64239449747,14798.0881766551,1785.65162569646,3743804.68170474,292.547356103269,4597.03123581983,27072.0891354215,1117.52648424955,8642.31066605029,2087.87192226413,NA,147061.781389612,NA,NA,98185.9388003025,6707.89226554642,1976.41097080065,1389.52366432165,2458.27481398571,150988.593497395,367.428826189415,1738135.43579461,772336.567641237,17538.8526000703,NA,2958.13981007603,NA,69176.4335121678,21945.5878728124,151943.384983008,37590.6443901307,33855.8804378159,24855.1379229342,3794.88639058868,15540.7047115255,43961.566282548,1775.19076877088,NA,7395.79327278644,51047.3210715714
"20","poverty_rate_bucket",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47969.880338113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19338.9179475803,16632.8019606226,0,0,0,39758.7529157902,0,0,0,0,5278.15880315342,52102.9898080885,2361.79103797593,152334.432073445,11760.0255893483,7453.28147656282,6659.93942341467,20327.1312997168,NA,10079.0324128884,2012581.50955114,8047.92071540125,17024.4515287373,NA,NA,15718.4000061138,146761.557401147,NA,37083.4963251686,19900.137491859,3622.90721072404,51955.5311125079,NA,NA,NA,4341192.23477368,NA,NA,132009.984087059,NA,41307.32468192,247213.034026827,685884.216397065,153996.201427031,1160.76610562972,NA,4725.3597618255,4641.49179969652,NA,NA,3682.96977478414,6849.66883393085,18357.7905347559,2024.86942033128,NA,143186.314861091,4118.77147035815,30110.1563961731,623.791893282375,2281.24757143227,563.583141206642,NA,NA,NA,138277.812696417,89909.3360269515,7293.37464845304,2852.38302545786,1879.29214515228,8350.88028211714,37763.7557537807,623.103007393407,206710.27487873,448554.690011497,10463.7055658726,NA,17057.5692963753,NA,45935.6166397178,10543.3248262701,9327.58477738164,46519.6625516008,40576.0777473212,38475.5124906122,37852.9790294496,366.637366930364,54339.7718296166,2334.37602128951,NA,197791.443876459,13492.5484972109
"21","pop_density_bucket",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19438.8145205084,0,0,0,0,3479.78311606917,74425.6080339136,5890.42680285196,177474.989557226,7733.45363150093,14722.4956685275,19142.8711849413,149640.276234899,NA,434567.925611296,3669.6029087234,9377.69994920503,36076.5423613706,57183.6152234735,NA,6628.37506524731,5584.80195430944,1609766.77859912,23046.5799926391,160532.659855355,2543.34953876839,261511.128881781,172196.073929514,NA,NA,NA,164837.868607095,679650.719342316,157006.41045209,NA,41307.32468192,60616.1987046775,16196.9082077925,153996.201427031,15770.1548941955,138013.036923796,6510.34793776532,3264.29049105153,NA,307686.486161615,2342.54924290354,51182.4339580041,NA,NA,NA,3921.53018107666,15236.7499867312,24662.5135341698,NA,11131.1360520035,NA,NA,90962.0659759235,NA,32689.4924600975,76926.647860143,NA,1710.28557988686,NA,11904.3051686556,33340.1897543228,495.265916791411,371986.943040355,2649436.10509166,13131.1099796334,NA,2958.13981007603,NA,NA,46489.0206290284,NA,21362.6190242466,21314.6917914977,98250.8798933344,6465.96316987378,891816.581295921,26829.8533822966,6269.03098692459,NA,91881.0716098633,32665.1418115279
"22","pop_density_bucket",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52881.8074629079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958.5760771468,14016.9862391982,0,0,0,31646.094195825,0,0,0,0,10642.7736657577,300419.105348374,4485.393822717,144494.474897764,11852.7456389291,3366.08442503639,12128.0779024032,57002.3869749546,NA,10079.0324128884,2676.19391701123,9504.93265462408,28095.9475163389,NA,NA,8801.53799076737,13998.427638298,1498633.14805596,76418.6905110243,7257.20964366285,2970.11252455893,37343.3722905997,23220.2560203726,NA,NA,1483781.66658175,NA,NA,NA,41327.5999488325,134290.15485333,146862.889336624,18588.9602230675,28431.4276828984,38269.5730132605,10757.50012909,6953.37760317074,4877.06892939451,193095.763640132,NA,2933.72371196286,7531.17170336735,NA,NA,NA,16768.5053430429,3163.97421946932,31321.6443811447,NA,NA,NA,114694.030749468,NA,NA,138277.812696417,95954.3070931338,7588.95998823183,3690.66567132099,2608.32561290947,NA,1744.00226773047,23.4422316434501,2092614.97137103,874313.978819167,6237.55001898531,NA,44110.4032627937,NA,NA,40013.6898114927,266017.839087101,25368.8029647291,25627.9147024393,130953.340317511,73935.7852735829,237868.649511828,35292.1178575869,4761.1700134459,NA,27897.4082443166,6758.92678357434
"23","pop_density_bucket",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42687.6221646101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11062.2609819847,13446.3130156556,0,0,0,30373.7782146248,0,0,0,0,2829.32971205569,32780.1641007721,3219.12457003761,148961.755946312,5770.3958289932,7059.68052676129,11476.9483439565,62354.7271920421,NA,288508.175293954,1320203.90913893,15126.0834051822,23631.5603671452,NA,2721850.2360233,7458.05337221095,23841.8234171952,2399543.43822148,22308.9540623561,40538.3492784174,3265.30748217736,102867.199189254,35696.0186988703,NA,252671.266205658,4341192.23477368,NA,767389.041684572,118343.327539111,NA,55056.0742861614,138006.43732533,672499.656530594,NA,22661.2692435486,NA,6895.40049581916,4778.12400262048,NA,NA,3488.42357386542,24675.3792141909,1472.78111376162,143.884181952784,NA,112437.08779044,14265.2220357088,27068.1869002882,122.431520934441,NA,319.174138356502,NA,NA,NA,206338.72565203,64766.1716370024,5070.63207394557,1681.83409484655,NA,NA,55612.3338139599,22.1063640973631,376859.456765512,470705.504485547,33101.4108079131,NA,NA,NA,95305.5957455129,36729.519415008,112549.35801888,25347.0298464213,26863.1846440078,78308.7016868064,2687.97333530451,109532.166098237,33498.1646232905,3865.10773987825,14270.4553844531,56157.3232847648,19578.0204945696
"24","pop_density_bucket",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204.68599609333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46948.5298965086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17973.5238417484,16479.3810057427,0,0,0,38798.2180485267,0,0,0,0,2009.04393247157,36284.7440573513,2233.21292011613,124143.738450604,10102.8417320543,8344.24169096058,6301.81418241738,22081.6548693084,NA,26681.9056315878,NA,7854.71889232334,19101.4250866607,NA,222420.926886216,9099.98206335778,98083.8342147801,1631537.17259018,37771.6330254759,208697.548688815,4276.01708483486,69249.957810831,NA,NA,26667.090754877,NA,195156.583757437,140368.687900893,NA,NA,42556.1921252429,51865.3575318473,17428.9913842686,NA,4273.7031328036,80641.2444971229,4840.05816312186,5740.80743181028,NA,7532.83846769511,2085.78771199519,7218.39293816772,8905.27157136557,892.924077612818,6570680.34632035,27737.1208749903,5078.9291352718,22689.684752553,258.507610444252,199.710151724131,983.325371159782,NA,95874.4045300656,NA,NA,76960.3356098712,9006.36348040487,3562.21374045802,771.607284717299,NA,19757.0453145028,NA,218956.672402819,NA,26312.1633708038,NA,811.876959348066,NA,45935.6166397178,28993.3618881036,86891.503585945,29248.3216186799,28470.6983099177,53388.230671325,63545.6618859286,160333.493666827,41187.1642691882,2753.637037065,NA,7653.92033799712,21051.7251936442
