"","county","state","year","GISJOIN","GEO_ID","FIPS","total_county_pop","state_pop_shr","county_area","state_area_shr","ag_reconnect","airport_infrastructure","airport_terminal","asap","bridge","buses","capital_investment","clean_school_bus","doe_nuclear","doi_aging_infra","doi_rural_water","doi_water_recycle","doi_water_storage","ferry_rural_comms","fra_rail_cross","fs_wildfire","fta_rail_vehicle","indian_water","infra","low_no_emission","natural_gas","ntia_middle_mile","ports","raise","reconnect_community","rural_surface","safe_streets","tribal_broadband","cdbg_entitlement","coc","home","public_hsg","public_hsg_cap","elderly","hcv","s8_project","fy_2022_ttp","fta_5307_5340","fta_5310","fta_5339","fta_5337_combined"
"703","Blackford County","IN",2022,"G1800090","0500000US18009",18009,11926,0.001798013,428858113.4,0.004575689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735942420152946,NA,NA,NA,NA,NA
"704","Boone County","IN",2022,"G1800110","0500000US18011",18011,66875,0.010344465,1096136776,0.011695198,NA,NA,NA,NA,NA,NA,NA,0.471074380165289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50787224471435,NA,0.192842942345924,0.284839203675345,0.249617151607963,NA
"705","Brown County","IN",2022,"G1800130","0500000US18013",18013,15093,0.002287546,820069997.3,0.008749712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Carroll County","IN",2022,"G1800150","0500000US18015",18015,20137,0.003005033,971293867.1,0.010363191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Cass County","IN",2022,"G1800170","0500000US18017",18017,37727,0.005616367,1074450253,0.011463815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399129172714078,0.748538011695906,NA,NA,NA,NA,NA
"708","Clark County","IN",2022,"G1800190","0500000US18019",18019,117410,0.017801651,975358132,0.010406554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154057771664374,NA,0.602416570771001,0.605339524085897,NA,0.269956458635704,0.676563202878992,NA,0.458250497017893,0.805513016845329,0.759571209800919,NA
"709","Clay County","IN",2022,"G1800210","0500000US18021",18021,26231,0.00390989,933228102.9,0.009957049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814729574223245,0.820081253627394,NA,0.206095791001451,NA,NA,0.205765407554672,NA,NA,NA
"710","Clinton County","IN",2022,"G1800230","0500000US18023",18023,32186,0.0048894,1049580178,0.011198464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120107962213225,NA,NA,NA,NA,NA
"711","Crawford County","IN",2022,"G1800250","0500000US18025",18025,10582,0.001556876,799735845.3,0.008532758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796671165092218,NA,NA,NA,NA,NA
"712","Daviess County","IN",2022,"G1800270","0500000US18027",18027,33277,0.00492954,1131498760,0.012072492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602991944764097,0.566453859547301,NA,NA,0.772379667116509,NA,NA,NA,NA,NA
"713","Dearborn County","IN",2022,"G1800290","0500000US18029",18029,49612,0.007479108,796190147.3,0.008494927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669876203576341,NA,0.0368239355581128,0.0754497968659315,NA,NA,0.228969860548808,NA,0.124254473161034,0.274119448698315,0.274119448698315,0.0155844155844156
"714","Decatur County","IN",2022,"G1800310","0500000US18031",18031,26587,0.003920111,966901778.5,0.010316329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170537010159652,0.650472334682861,NA,NA,NA,NA,NA
"715","DeKalb County","IN",2022,"G1800330","0500000US18033",18033,43193,0.006377845,942389190.3,0.010054793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201079622132254,NA,NA,NA,NA,NA
"716","Delaware County","IN",2022,"G1800350","0500000US18035",18035,114461,0.016660396,1025400185,0.010940476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552162849872774,NA,NA,NA,NA,NA,NA,0.817733990147783,NA,0.84375,0.681818181818182,0.554846198491004,0.023989898989899,0.646589259796807,0.600539811066127,NA,0.813121272365805,NA,NA,NA
"717","Dubois County","IN",2022,"G1800370","0500000US18037",18037,42534,0.006439314,1127509360,0.012029927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548257372654156,NA,NA,NA,NA,0.0678941311852704,0.106790481717934,NA,NA,0.334233018443545,NA,NA,NA,NA,NA
"718","Elkhart County","IN",2022,"G1800390","0500000US18039",18039,205184,0.030558971,1212038146,0.012931805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203753351206434,NA,0.288998357963875,0.031636863823934,NA,0.432681242807825,0.451538015089959,0.534090909090909,0.296806966618287,0.32838506522717,NA,0.472166998011928,0.0750382848392037,0.0673813169984686,0.171428571428571
"719","Fayette County","IN",2022,"G1800410","0500000US18041",18041,23068,0.003464942,557268028.8,0.005945754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750337381916329,NA,NA,NA,NA,NA
"720","Floyd County","IN",2022,"G1800430","0500000US18043",18043,77879,0.011789363,387271231.3,0.004131979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686371100164204,NA,NA,0.869390103567319,0.840394660475914,0.41540404040404,0.72133526850508,0.607287449392713,NA,0.54572564612326,0.862174578866769,0.828483920367534,NA
"721","Fountain County","IN",2022,"G1800450","0500000US18045",18045,16456,0.002432406,1030503376,0.010994925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162843004948268,NA,NA,NA,NA,NA
"722","Franklin County","IN",2022,"G1800470","0500000US18047",18047,22750,0.003372516,1012814172,0.01080619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917469050894085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Fulton County","IN",2022,"G1800490","0500000US18049",18049,20069,0.003021622,961573000.9,0.010259474,NA,NA,NA,NA,NA,NA,NA,0.424242424242424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Gibson County","IN",2022,"G1800510","0500000US18051",18051,33711,0.004890437,1293220542,0.013797978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.922627080521817,NA,NA,NA,NA,NA
"725","Grant County","IN",2022,"G1800530","0500000US18053",18053,66055,0.009894628,1074586187,0.011465265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697201017811705,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442462600690449,0.421358096343587,0.804292929292929,0.412191582002903,0.82051282051282,NA,NA,NA,NA,NA
"726","Greene County","IN",2022,"G1800550","0500000US18055",18055,32174,0.004580424,1413903585,0.015085602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326812428078251,0.459082994776553,NA,0.268505079825835,0.248762932973459,NA,NA,NA,NA,NA
"727","Hamilton County","IN",2022,"G1800570","0500000US18057",18057,330455,0.050599733,1042384102,0.011121686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202412868632708,NA,0.106732348111658,NA,NA,NA,NA,NA,0.0246734397677794,0.295546558704453,NA,0.440357852882704,0.653905053598775,0.485451761102603,NA
"728","Hancock County","IN",2022,"G1800590","0500000US18059",18059,76614,0.011644503,795194892.3,0.008484308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127755285650023,NA,0.490059642147117,0.747320061255743,0.542113323124043,NA
"729","Harrison County","IN",2022,"G1800610","0500000US18061",18061,40164,0.00585306,1259101992,0.013433951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324786324786325,NA,0.0198807157057654,0.0214395099540582,0.0245022970903522,NA
"730","Hendricks County","IN",2022,"G1800630","0500000US18063",18063,166806,0.025491236,1058730223,0.01129609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123256860098965,NA,0.498011928429423,0.761102603369066,0.549770290964778,NA
"731","Henry County","IN",2022,"G1800650","0500000US18065",18065,48158,0.007236637,1022609759,0.010910704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261795166858458,0.335461404526988,NA,0.384615384615385,0.357174988753936,NA,NA,NA,NA,NA
"732","Howard County","IN",2022,"G1800670","0500000US18067",18067,82486,0.012345549,761253199.1,0.008122168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620643431635389,NA,0.732348111658456,0.110041265474553,NA,0.346950517836594,0.232153221125943,NA,0.796081277213353,0.466486729644624,NA,0.5,NA,NA,NA
"733","Huntington County","IN",2022,"G1800690","0500000US18069",18069,36351,0.005416999,1004190574,0.010714181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801608579088472,NA,NA,NA,NA,NA,NA,NA,NA,0.587044534412955,NA,NA,NA,NA,NA
"734","Jackson County","IN",2022,"G1800710","0500000US18071",18071,44077,0.00680576,1331010409,0.014201175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21044992743106,0.637876743139901,NA,NA,NA,NA,NA
"735","Jasper County","IN",2022,"G1800730","0500000US18073",18073,33433,0.004888807,1453992456,0.015513329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168690958164642,NA,NA,NA,NA,NA
"736","Jay County","IN",2022,"G1800750","0500000US18075",18075,20697,0.003046803,994768425.5,0.010613652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320737741790373,NA,NA,NA,NA,NA
"737","Jefferson County","IN",2022,"G1800770","0500000US18077",18077,32167,0.004887919,940196642.4,0.0100314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948232323232323,NA,0.853801169590643,NA,NA,NA,NA,NA
"738","Jennings County","IN",2022,"G1800790","0500000US18079",18079,27639,0.004090892,979910382,0.010455124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367971210076473,NA,NA,NA,NA,NA
"739","Johnson County","IN",2022,"G1800810","0500000US18081",18081,156148,0.02366034,833434616.2,0.008892306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213464696223317,NA,NA,NA,NA,NA,NA,0.475933423301844,NA,0.312127236580517,0.416539050535988,0.358346094946401,NA
"740","Knox County","IN",2022,"G1800830","0500000US18083",18083,36833,0.005385894,1356877726,0.014477166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839470655926352,0.852002321532211,NA,0.730769230769231,0.867296446243815,NA,NA,NA,NA,NA
"741","Kosciusko County","IN",2022,"G1800850","0500000US18085",18085,79156,0.011871865,1435871159,0.015319984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482573726541555,NA,NA,NA,NA,NA,NA,NA,0.319303338171263,0.0382366171839856,NA,NA,NA,NA,NA
"742","LaGrange County","IN",2022,"G1800870","0500000US18087",18087,39537,0.00593734,1001554677,0.010686057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133153396311291,NA,NA,NA,NA,NA
"743","Lake County","IN",2022,"G1800890","0500000US18089",18089,485983,0.073455788,1305709794,0.013931231,NA,NA,NA,NA,NA,NA,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,0.763157894736842,NA,NA,NA,NA,NA,NA,NA,NA,0.471698113207547,NA,NA,0.328418230563003,NA,0.932676518883415,0.00825309491059147,0.757211538461538,0.601841196777906,0.731863029599536,0.818181818181818,0.635703918722787,0.699955015744489,NA,0.909542743538767,0.924961715160796,0.964777947932619,0.974025974025974
"744","LaPorte County","IN",2022,"G1800910","0500000US18091",18091,110026,0.016616553,1563892518,0.016685904,NA,NA,NA,NA,NA,NA,0.909090909090909,0.0247933884297521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770114942528736,NA,NA,0.21921749136939,0.174114915844457,NA,0.377358490566038,0.928025191183086,NA,0.364811133200795,NA,NA,NA
"745","Lawrence County","IN",2022,"G1800930","0500000US18093",18093,45552,0.006685043,1170490371,0.012488512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3590333716916,0.366221706326175,NA,0.228592162554427,0.595591542959964,NA,NA,NA,NA,NA
"746","Madison County","IN",2022,"G1800950","0500000US18095",18095,129486,0.019260917,1173016928,0.012515469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584564860426929,NA,0.348557692307692,0.19620253164557,0.0946024376088218,0.444444444444444,0.788098693759071,0.52046783625731,NA,0.404572564612326,0.0735068912710567,0.0689127105666156,NA
"747","Marion County","IN",2022,"G1800970","0500000US18097",18097,957337,0.143607343,1043787848,0.011136663,NA,NA,NA,NA,NA,0.611111111111111,0.159090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347826086956522,NA,NA,NA,0.575,NA,NA,NA,0.738916256157635,0.797799174690509,0.800480769230769,0.0609896432681243,0.0545560069645966,0.571969696969697,0.857764876632801,0.97795771479982,NA,0.359840954274354,0.50229709035222,0.4104134762634,NA
"748","Marshall County","IN",2022,"G1800990","0500000US18099",18099,46336,0.006839383,1164828450,0.012428102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64745308310992,NA,NA,NA,NA,NA,NA,0.929292929292929,NA,0.215924426450742,NA,NA,NA,NA,NA
"749","Martin County","IN",2022,"G1801010","0500000US18101",18101,10169,0.001464154,881648955.3,0.009406727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Miami County","IN",2022,"G1801030","0500000US18103",18103,35684,0.005347087,977431473.9,0.010428676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208285385500575,0.308183401044689,NA,0.282293178519594,0.377417903733693,NA,0.0437375745526839,NA,NA,NA
"751","Monroe County","IN",2022,"G1801050","0500000US18105",18105,147318,0.020764619,1065317664,0.011366375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895424836601307,NA,NA,NA,NA,NA,NA,NA,NA,0.459770114942529,0.811554332874828,0.637019230769231,0.256041426927503,0.189785258270459,0.212121212121212,0.802612481857765,0.520917678812416,NA,0.836978131212724,NA,NA,NA
"752","Montgomery County","IN",2022,"G1801070","0500000US18107",18107,38295,0.005623624,1309098727,0.013967389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647314949201742,0.642825011246064,NA,NA,NA,NA,NA
"753","Morgan County","IN",2022,"G1801090","0500000US18109",18109,70141,0.01057479,1060414806,0.011314064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478679504814305,NA,NA,NA,NA,NA,0.734592892487629,NA,0.25844930417495,0.361408882082695,0.321592649310873,NA
"754","Newton County","IN",2022,"G1801110","0500000US18111",18111,13981,0.002053666,1044889341,0.011148415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067476383265857,NA,NA,NA,NA,NA
"755","Noble County","IN",2022,"G1801130","0500000US18113",18113,47640,0.00700498,1081146022,0.011535255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254890678941312,0.358676726639582,NA,NA,0.622132253711201,NA,NA,NA,NA,NA
"756","Ohio County","IN",2022,"G1801150","0500000US18115",18115,5890,0.000878492,226496880.2,0.002416602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Orange County","IN",2022,"G1801170","0500000US18117",18117,19552,0.002925641,1057212175,0.011279893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730544309491678,NA,NA,NA,NA,NA
"758","Owen County","IN",2022,"G1801190","0500000US18119",18119,20854,0.003151967,1004478044,0.010717248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16059379217274,NA,NA,NA,NA,NA
"759","Parke County","IN",2022,"G1801210","0500000US18121",18121,16912,0.002416705,1165477110,0.012435023,NA,NA,NA,NA,NA,NA,NA,0.46831955922865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392262708052182,NA,NA,NA,NA,NA
"760","Perry County","IN",2022,"G1801230","0500000US18123",18123,19091,0.002836622,1000539619,0.010675227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54487917146145,0.773070226349391,NA,0.458635703918723,0.358074673864148,NA,NA,NA,NA,NA
"761","Pike County","IN",2022,"G1801250","0500000US18125",18125,12364,0.001810011,883430271.4,0.009425733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305892937471885,NA,NA,NA,NA,NA
"762","Porter County","IN",2022,"G1801270","0500000US18127",18127,169482,0.02552871,1087975805,0.011608125,NA,NA,NA,NA,NA,NA,NA,0.0110192837465565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385144429160935,NA,NA,NA,NA,NA,0.449842555105713,NA,0.922465208747515,0.941807044410414,0.973966309341501,0.976623376623377
"763","Posey County","IN",2022,"G1801290","0500000US18129",18129,25480,0.003747552,1086807496,0.01159566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178365937859609,0.246662797446315,NA,0.503628447024673,0.0427350427350427,NA,0.137176938369781,0.231240428790199,0.186830015313936,NA
"764","Pulaski County","IN",2022,"G1801310","0500000US18131",18131,12482,0.001850892,1125437611,0.012007823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","Putnam County","IN",2022,"G1801330","0500000US18133",18133,37419,0.005456398,1250171717,0.013338669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346153846153846,0.457040035987404,NA,NA,NA,NA,NA
"766","Randolph County","IN",2022,"G1801350","0500000US18135",18135,24694,0.003655719,1174077079,0.01252678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333091436865022,0.252361673414305,NA,0.0795228628230616,NA,NA,NA
"767","Ripley County","IN",2022,"G1801370","0500000US18137",18137,28457,0.004288482,1160474649,0.012381649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252811515969411,NA,NA,NA,NA,NA
"768","Rush County","IN",2022,"G1801390","0500000US18139",18139,16632,0.002474472,1057907726,0.011287315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699055330634278,NA,NA,NA,NA,NA
"769","St. Joseph County","IN",2022,"G1801410","0500000US18141",18141,270881,0.040295556,1194982970,0.012749835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193396226415094,NA,NA,0.14745308310992,NA,0.779967159277504,0.444291609353508,0.646634615384615,0.682968929804373,0.558328496807893,0.722222222222222,0.73367198838897,0.819613135402609,0.0876826722338205,0.619284294234592,0.643185298621746,0.430321592649311,0.677922077922078
"770","Scott County","IN",2022,"G1801430","0500000US18143",18143,23785,0.003597804,499215261.1,0.005326362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963383838383838,NA,0.680161943319838,NA,NA,NA,NA,NA
"771","Shelby County","IN",2022,"G1801450","0500000US18145",18145,44559,0.006639423,1069034147,0.011406028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644772117962466,NA,NA,NA,NA,NA,NA,NA,NA,0.483130904183536,NA,0.0487077534791252,0.0643185298621746,0.0520673813169985,NA
"772","Spencer County","IN",2022,"G1801470","0500000US18147",18147,20364,0.002954821,1039903442,0.011095218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519562715765247,0.59257109692397,NA,NA,0.0220422852001799,NA,NA,NA,NA,NA
